index,title,author,school,sentence_str,original_publication_date,sentences,word.count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
374,Meditations,Marcus Aurelius,stoicism,"Moreover, that he was never commended by any man, as either a learned acute man, or an obsequious officious man, or a fine orator; but as a ripe mature man, a perfect sound man; one that could not endure to be flattered; able to govern both himself and others.",170,moreover that he was never commended by any man as either learned acute man or an obsequious officious man or fine orator but as ripe mature man perfect sound man one that could not endure to be flattered able to govern both himself and others,45,0,0.022217285,0,0,0.022217285,0,0,0.04443457,0,0.08886914
375,Meditations,Marcus Aurelius,stoicism,"Moreover, how much he did honour all true philosophers, without upbraiding those that were not so; his sociableness, his gracious and delightful conversation, but never unto satiety; his care of his body within bounds and measure, not as one that desired to live long, or over studious of neatness, and elegancy; and yet not as one that did not regard it: so that through his own care and providence, he seldom needed any inward physic, or outward applications: but especially how ingeniously he would yield to any that had obtained any peculiar faculty, as either eloquence, or the knowledge of the laws, or of ancient customs, or the like; and how he concurred with them, in his best care and endeavour that every one of them might in his kind, for that wherein he excelled, be regarded and esteemed: and although he did all things carefully after the ancient customs of his forefathers, yet even of this was he not desirous that men should take notice, that he did imitate ancient customs.",170,moreover how much he did honour all true philosophers without upbraiding those that were not so his sociableness his gracious and delightful conversation but never unto satiety his care of his body within bounds and measure not as one that desired to live long or over studious of neatness and elegancy and yet not as one that did not regard it so that through his own care and providence he seldom needed any inward physic or outward applications but especially how ingeniously he would yield to any that had obtained any peculiar faculty as either eloquence or the knowledge of the laws or of ancient customs or the like and how he concurred with them in his best care and endeavour that every one of them might in his kind for that wherein he excelled be regarded and esteemed and although he did all things carefully after the ancient customs of his forefathers yet even of this was he not desirous that men should take notice that he did imitate ancient customs,172,0,0.011627231,0,0,0.017440846,0,0,0.029068077,0.005813615,0.058136155
376,Meditations,Marcus Aurelius,stoicism,"Again, how he was not easily moved and tossed up and down, but loved to be constant, both in the same places and businesses; and how after his great fits of headache he would return fresh and vigorous to his wonted affairs.",170,again how he was not easily moved and tossed up and down but loved to be constant both in the same places and businesses and how after his great fits of headache he would return fresh and vigorous to his wonted affairs,42,0.023803856,0,0,0,0,0,0,0.047607712,0.047607712,0.047607712
377,Meditations,Marcus Aurelius,stoicism,"Again, that secrets he neither had many, nor often, and such only as concerned public matters: his discretion and moderation, in exhibiting of the public sights and shows for the pleasure and pastime of the people: in public buildings.",170,again that secrets he neither had many nor often and such only as concerned public matters his discretion and moderation in exhibiting of the public sights and shows for the pleasure and pastime of the people in public buildings,39,0,0.051268905,0,0.025634453,0,0.025634453,0,0.025634453,0,0.076903358
378,Meditations,Marcus Aurelius,stoicism,"congiaries, and the like.",170,congiaries and the like,4,0,0,0,0,0,0,0,0,0,0
379,Meditations,Marcus Aurelius,stoicism,"In all these things, having a respect unto men only as men, and to the equity of the things themselves, and not unto the glory that might follow.",170,in all these things having respect unto men only as men and to the equity of the things themselves and not unto the glory that might follow,27,0,0.074046649,0,0,0.074046649,0,0,0.074046649,0,0.111069974
380,Meditations,Marcus Aurelius,stoicism,"Never wont to use the baths at unseasonable hours; no builder; never curious, or solicitous, either about his meat, or about the workmanship, or colour of his clothes, or about anything that belonged to external beauty.",170,never wont to use the baths at unseasonable hours no builder never curious or solicitous either about his meat or about the workmanship or colour of his clothes or about anything that belonged to external beauty,36,0,0.027770064,0,0,0.027770064,0,0,0,0,0.027770064
381,Meditations,Marcus Aurelius,stoicism,"In all his conversation, far from all inhumanity, all boldness, and incivility, all greediness and impetuosity; never doing anything with such earnestness, and intention, that a man could say of him, that he did sweat about it: but contrariwise, all things distinctly, as at leisure; without trouble; orderly, soundly, and agreeably.",170,in all his conversation far from all inhumanity all boldness and incivility all greediness and impetuosity never doing anything with such earnestness and intention that man could say of him that he did sweat about it but contrariwise all things distinctly as at leisure without trouble orderly soundly and agreeably,50,0,0.019996001,0,0.019996001,0.019996001,0.019996001,0.019996001,0.019996001,0.019996001,0.079984003
382,Meditations,Marcus Aurelius,stoicism,"A man might have applied that to him, which is recorded of Socrates, that he knew how to want, and to enjoy those things, in the want whereof, most men show themselves weak; and in the fruition, intemperate: but to hold out firm and constant, and to keep within the compass of true moderation and sobriety in either estate, is proper to a man, who hath a perfect and invincible soul; such as he showed himself in the sickness of Maximus.",170,man might have applied that to him which is recorded of socrates that he knew how to want and to enjoy those things in the want whereof most men show themselves weak and in the fruition intemperate but to hold out firm and constant and to keep within the compass of true moderation and sobriety in either estate is proper to man who hath perfect and invincible soul such as he showed himself in the sickness of maximus,78,0,0.025637739,0.012818869,0.012818869,0.025637739,0.012818869,0,0.076913216,0.012818869,0.064094347
383,Meditations,Marcus Aurelius,stoicism,"From the gods I received that I had good grandfathers, and parents, a good sister, good masters, gooddomestics, loving kinsmen, almost all that I have; and that I never through haste and rashness transgressed against any of them, notwithstanding that my disposition was such, as that such a thing (if occasion had been) might very well have been committed by me, but that It was the mercy of the gods, to prevent such a concurring of matters and occasions, as might make me to incur this blame.",170,from the gods received that had good grandfathers and parents good sister good masters gooddomestics loving kinsmen almost all that have and that never through haste and rashness transgressed against any of them notwithstanding that my disposition was such as that such thing if occasion had been might very well have been committed by me but that it was the mercy of the gods to prevent such concurring of matters and occasions as might make me to incur this blame,80,0.012498438,0.024996875,0.012498438,0.012498438,0.024996875,0,0.012498438,0.037495313,0.024996875,0.062492188
384,Meditations,Marcus Aurelius,stoicism,That I was not long brought up by the concubine of my father; that I preserved the flower of my youth.,170,that was not long brought up by the concubine of my father that preserved the flower of my youth,19,0.052603893,0.105207785,0,0.052603893,0.052603893,0,0.052603893,0.052603893,0,0.052603893
385,Meditations,Marcus Aurelius,stoicism,"That I took not upon me to be a man before my time, but rather put it off longer than I needed.",170,that took not upon me to be man before my time but rather put it off longer than needed,19,0,0.052603893,0,0,0,0,0,0,0,0
386,Meditations,Marcus Aurelius,stoicism,"That I lived under the government of my lord and father, who would take away from me all pride and vainglory, and reduce me to that conceit and opinion that it was not impossible for a prince to live in the court without a troop of guards and followers, extraordinary apparel, such and such torches and statues, and other like particulars of state and magnificence; but that a man may reduce and contract himself almost to the state of a private man, and yet for all that not to become the more base and remiss in those public matters and affairs, wherein power and authority is requisite.",170,that lived under the government of my lord and father who would take away from me all pride and vainglory and reduce me to that conceit and opinion that it was not impossible for prince to live in the court without troop of guards and followers extraordinary apparel such and such torches and statues and other like particulars of state and magnificence but that man may reduce and contract himself almost to the state of private man and yet for all that not to become the more base and remiss in those public matters and affairs wherein power and authority is requisite,102,0.019605921,0.029408881,0.019605921,0.019605921,0.019605921,0.019605921,0,0.049014802,0.049014802,0.068620723
387,Meditations,Marcus Aurelius,stoicism,"That I have had such a brother, who by his own example might stir me up to think of myself; and by his respect and love, delight and please me.",170,that have had such brother who by his own example might stir me up to think of myself and by his respect and love delight and please me,28,0,0.07140307,0,0,0.107104605,0,0,0.07140307,0,0.142806141
388,Meditations,Marcus Aurelius,stoicism,"That I have got ingenuous children, and that they were not born distorted, nor with any other natural deformity.",170,that have got ingenuous children and that they were not born distorted nor with any other natural deformity,18,0,0,0.111049417,0.055524708,0,0.055524708,0,0,0.111049417,0
389,Meditations,Marcus Aurelius,stoicism,"That I was no great proficient in the study of rhetoric and poetry, and of other faculties, which perchance I might have dwelt upon, if I had found myself to go on in them with success.",170,that was no great proficient in the study of rhetoric and poetry and of other faculties which perchance might have dwelt upon if had found myself to go on in them with success,33,0,0.03029385,0,0,0.060587701,0,0.03029385,0.060587701,0,0.121175401
390,Meditations,Marcus Aurelius,stoicism,"That I did by times prefer those, by whom I was brought up, to such places and dignities, which they seemed unto me most to desire; and that I did not put them off with hope and expectation, that (since that they were yet but young)",170,that did by times prefer those by whom was brought up to such places and dignities which they seemed unto me most to desire and that did not put them off with hope and expectation that since that they were yet but young,43,0,0.069751221,0,0,0.046500814,0,0.046500814,0.046500814,0,0.093001628
391,Meditations,Marcus Aurelius,stoicism,I would do the same hereafter.,170,would do the same hereafter,5,0,0,0,0,0,0,0,0,0,0
392,Meditations,Marcus Aurelius,stoicism,"That I ever knew Apollonius and Rusticus, and Maximus.",170,that ever knew apollonius and rusticus and maximus,8,0,0,0,0,0,0,0,0,0,0
393,Meditations,Marcus Aurelius,stoicism,"That I have had occasion often and effectually to consider and meditate with myself, concerning that life which is according to nature",170,that have had occasion often and effectually to consider and meditate with myself concerning that life which is according to nature,21,0,0.047596383,0,0,0.047596383,0,0,0.047596383,0,0.047596383
394,Meditations,Marcus Aurelius,stoicism,", what the nature and manner of it is: so that as for the gods and such suggestions, helps and inspirations, as might be expected from them, nothing did hinder, but that I might have begun long before to live according to nature; or that even now that I was not yet partaker and in present possession of that life, that I myself (in that I did not observe those inward motions, and suggestions, yea and almost plain and apparent instructions and admonitions of the gods,) was the only cause of it.",170,what the nature and manner of it is so that as for the gods and such suggestions helps and inspirations as might be expected from them nothing did hinder but that might have begun long before to live according to nature or that even now that was not yet partaker and in present possession of that life that myself in that did not observe those inward motions and suggestions yea and almost plain and apparent instructions and admonitions of the gods was the only cause of it,87,0.011492932,0.057464659,0.011492932,0.011492932,0.011492932,0,0.011492932,0.022985864,0.011492932,0.011492932
395,Meditations,Marcus Aurelius,stoicism,"That my body in such a life, hath been able to hold out so long.",170,that my body in such life hath been able to hold out so long,14,0,0.071377587,0,0,0,0,0,0,0,0
396,Meditations,Marcus Aurelius,stoicism,"That I never had to do with Benedicta and Theodotus, yea and afterwards when I fell into some fits of love, I was soon cured.",170,that never had to do with benedicta and theodotus yea and afterwards when fell into some fits of love was soon cured,22,0.045433894,0,0,0,0.045433894,0.045433894,0,0,0.090867787,0.045433894
397,Meditations,Marcus Aurelius,stoicism,"That having been often displeased with Rusticus, I never did him anything for which",170,that having been often displeased with rusticus never did him anything for which,13,0.076863951,0,0.076863951,0.076863951,0,0.076863951,0,0,0.076863951,0
398,Meditations,Marcus Aurelius,stoicism,afterwards I had occasion to repent.,170,afterwards had occasion to repent,5,0,0,0,0.199600798,0,0,0,0,0,0.199600798
399,Meditations,Marcus Aurelius,stoicism,"That it being so that my mother was to die young, yet she lived with me all her latter years.",170,that it being so that my mother was to die young yet she lived with me all her latter years,20,0,0.099950025,0,0.049975012,0.099950025,0.099950025,0.049975012,0.049975012,0.099950025,0.099950025
400,Meditations,Marcus Aurelius,stoicism,"That as often as I had a purpose to help and succour any that either were poor, or fallen into some present necessity, I never was answered by my officers that there was not ready money enough to do it; and that I myself never had occasion to require the like succour from any other.",170,that as often as had purpose to help and succour any that either were poor or fallen into some present necessity never was answered by my officers that there was not ready money enough to do it and that myself never had occasion to require the like succour from any other,51,0.019603999,0.058811998,0,0,0.039207998,0.019603999,0.039207998,0.039207998,0,0.039207998
401,Meditations,Marcus Aurelius,stoicism,"That I have such a wife, so obedient, so loving, so ingenuous.",170,that have such wife so obedient so loving so ingenuous,10,0,0,0,0,0.0999001,0,0,0.0999001,0,0.0999001
402,Meditations,Marcus Aurelius,stoicism,"That I had choice of fit and able men, to whom I might commit the bringing up of my children.",170,that had choice of fit and able men to whom might commit the bringing up of my children,18,0,0,0,0,0,0,0,0,0,0.055524708
403,Meditations,Marcus Aurelius,stoicism,"That by dreams I have received help, as for other things, so in particular, how I might stay my casting of blood, and cure my dizziness, as that also that happened to thee in Cajeta, as unto Chryses when he prayed by the seashore.",170,that by dreams have received help as for other things so in particular how might stay my casting of blood and cure my dizziness as that also that happened to thee in cajeta as unto chryses when he prayed by the seashore,42,0,0,0,0,0,0,0,0,0.023803856,0.023803856
404,Meditations,Marcus Aurelius,stoicism,"And when I did first apply myself to philosophy, that I did not fall into the hands of some sophists, or spent my time either in reading the manifold volumes of ordinary philosophers, nor in practising myself in the solution of arguments and fallacies, nor dwelt upon the studies of the meteors, and other natural curiosities.",170,and when did first apply myself to philosophy that did not fall into the hands of some sophists or spent my time either in reading the manifold volumes of ordinary philosophers nor in practising myself in the solution of arguments and fallacies nor dwelt upon the studies of the meteors and other natural curiosities,54,0.01851509,0.01851509,0,0,0,0.01851509,0,0,0.03703018,0.03703018
405,Meditations,Marcus Aurelius,stoicism,"All these things without the assistance of the gods, and fortune, could not have been.",170,all these things without the assistance of the gods and fortune could not have been,15,0,0.066622252,0,0,0.066622252,0,0.066622252,0.066622252,0,0.133244504
406,Meditations,Marcus Aurelius,stoicism,"In the country of the Quadi at Granua, these.",170,in the country of the quadi at granua these,9,0,0,0,0,0,0,0,0,0,0
407,Meditations,Marcus Aurelius,stoicism,"Betimes in the morning say to thyself, This day I shalt have to do with an idle curious man, with an unthankful man, a railer, a crafty, false, or an envious man; an unsociable uncharitable man.",170,betimes in the morning say to thyself this day shalt have to do with an idle curious man with an unthankful man railer crafty false or an envious man an unsociable uncharitable man,33,0,0,0,0,0,0,0,0,0.03029385,0
408,Meditations,Marcus Aurelius,stoicism,"All these ill qualities have happened unto them, through ignorance of that which is truly good and truly bad.",170,all these ill qualities have happened unto them through ignorance of that which is truly good and truly bad,19,0.105207785,0.052603893,0.105207785,0.105207785,0.052603893,0.105207785,0.052603893,0.052603893,0.157811678,0.052603893
409,Meditations,Marcus Aurelius,stoicism,"But I that understand the nature of that which is good, that it only is to be desired, and of that which is bad, that it only is truly odious and shameful: who know moreover, that this transgressor, whosoever he be, is my kinsman, not by the same blood and seed, but by participation of the same reason, and of the same divine particle; How can I either be hurt by any of those, since it is not in their power to make me incur anything that is truly reproachful?",170,but that understand the nature of that which is good that it only is to be desired and of that which is bad that it only is truly odious and shameful who know moreover that this transgressor whosoever he be is my kinsman not by the same blood and seed but by participation of the same reason and of the same divine particle how can either be hurt by any of those since it is not in their power to make me incur anything that is truly reproachful,88,0.034087036,0.011362345,0.02272469,0.034087036,0.011362345,0.034087036,0.011362345,0.011362345,0.056811726,0.034087036
410,Meditations,Marcus Aurelius,stoicism,"or angry, and ill affected towards him,",170,or angry and ill affected towards him,7,0.285306705,0,0.285306705,0.142653352,0,0.142653352,0,0,0.285306705,0
411,Meditations,Marcus Aurelius,stoicism,who by nature is so near unto me?,170,who by nature is so near unto me,8,0,0,0,0,0,0,0,0,0,0
412,Meditations,Marcus Aurelius,stoicism,"for we are all born to be fellow workers, as the feet, the hands, and the eyelids; as the rows of the upper and under teeth: for such therefore to be in opposition, is against nature; and what is it to chafe at, and to be averse from, but to be in opposition?.",170,for we are all born to be fellow workers as the feet the hands and the eyelids as the rows of the upper and under teeth for such therefore to be in opposition is against nature and what is it to chafe at and to be averse from but to be in opposition,53,0.03772873,0,0.018864365,0.018864365,0,0,0,0.018864365,0.03772873,0.018864365
413,Meditations,Marcus Aurelius,stoicism,"Whatsoever I am, is either flesh, or life, or that which we commonly call the mistress and overruling part of man; reason.",170,whatsoever am is either flesh or life or that which we commonly call the mistress and overruling part of man reason,21,0.047596383,0,0.095192765,0,0,0,0,0,0.047596383,0.047596383
414,Meditations,Marcus Aurelius,stoicism,"Away with thy books, suffer not thy mind any more to be distracted, and carried to and fro; for it will not be; but as even now ready to die, think little of thy flesh: blood, bones, and a skin; a pretty piece of knit and twisted work, consisting of nerves, veins and arteries; think no more of it, than so.",170,away with thy books suffer not thy mind any more to be distracted and carried to and fro for it will not be but as even now ready to die think little of thy flesh blood bones and skin pretty piece of knit and twisted work consisting of nerves veins and arteries think no more of it than so,59,0.01694628,0.033892561,0.01694628,0.01694628,0.01694628,0.01694628,0,0.01694628,0.050838841,0.01694628
415,Meditations,Marcus Aurelius,stoicism,"And as for thy life, consider what it is; a wind; not one constant wind neither, but every moment of an hour let out, and sucked in again.",170,and as for thy life consider what it is wind not one constant wind neither but every moment of an hour let out and sucked in again,27,0,0,0,0,0,0,0,0.037023325,0,0.037023325
416,Meditations,Marcus Aurelius,stoicism,"The third, is thy ruling part; and here consider; Thou art an old man; suffer not that excellent part to be brought in subjection, and to become slavish: suffer it not to be drawn up and down with unreasonable and unsociable lusts and motions, as it were with wires and nerves; suffer it not any more, either to repine at anything now present, or to fear and fly anything to come, which the destiny hath appointed thee.",170,the third is thy ruling part and here consider thou art an old man suffer not that excellent part to be brought in subjection and to become slavish suffer it not to be drawn up and down with unreasonable and unsociable lusts and motions as it were with wires and nerves suffer it not any more either to repine at anything now present or to fear and fly anything to come which the destiny hath appointed thee,77,0.012985327,0.025970653,0,0.012985327,0.03895598,0.012985327,0.025970653,0.025970653,0.03895598,0.03895598
417,Meditations,Marcus Aurelius,stoicism,"Whatsoever proceeds from the gods immediately, that any man will grant totally depends from their divine providence.",170,whatsoever proceeds from the gods immediately that any man will grant totally depends from their divine providence,17,0,0.117577895,0,0,0.058788948,0,0,0.058788948,0.058788948,0.117577895
418,Meditations,Marcus Aurelius,stoicism,"As for those things that are commonly said to happen by fortune, even those must be conceived to have dependence from nature, or from that first and general connection, and concatenation of all those things, which more apparently by the divine providence are administered and brought to pass.",170,as for those things that are commonly said to happen by fortune even those must be conceived to have dependence from nature or from that first and general connection and concatenation of all those things which more apparently by the divine providence are administered and brought to pass,48,0,0.041657988,0,0.020828994,0.020828994,0.020828994,0.020828994,0.041657988,0.020828994,0.041657988
419,Meditations,Marcus Aurelius,stoicism,"All things flow from thence: and whatsoever it is that is, is both necessary, and conducing to the whole (part of which thou art), and whatsoever it is that is requisite and necessary for the preservation of the general, must of necessity for every particular nature, be good and behoveful.",170,all things flow from thence and whatsoever it is that is is both necessary and conducing to the whole part of which thou art and whatsoever it is that is requisite and necessary for the preservation of the general must of necessity for every particular nature be good and behoveful,50,0,0.039992002,0,0,0.039992002,0.039992002,0.039992002,0.039992002,0,0.079984003
420,Meditations,Marcus Aurelius,stoicism,"And as for the whole, it is preserved, as by the perpetual mutation and conversion of the simple elements one into another, so also by the mutation, and alteration of things mixed and compounded.",170,and as for the whole it is preserved as by the perpetual mutation and conversion of the simple elements one into another so also by the mutation and alteration of things mixed and compounded,34,0,0,0,0,0,0,0,0,0,0
421,Meditations,Marcus Aurelius,stoicism,"Let these things suffice thee; let them be always unto thee, as thy general rules and precepts.",170,let these things suffice thee let them be always unto thee as thy general rules and precepts,17,0,0,0,0,0,0,0,0.058788948,0,0.058788948
422,Meditations,Marcus Aurelius,stoicism,"As for thy thirst after books, away with it with all speed, that thou die not murmuring and complaining, but truly meek and well satisfied, and from thy heart thankful unto the gods.",170,as for thy thirst after books away with it with all speed that thou die not murmuring and complaining but truly meek and well satisfied and from thy heart thankful unto the gods,33,0,0.03029385,0,0.03029385,0.060587701,0.090881551,0.03029385,0,0.03029385,0.060587701
423,Meditations,Marcus Aurelius,stoicism,"Remember how long thou hast already put off these things, and how often a certain day and hour as it were, having been set unto thee by the gods, thou",170,remember how long thou hast already put off these things and how often certain day and hour as it were having been set unto thee by the gods thou,29,0,0.034470872,0,0,0,0,0,0,0,0
424,Meditations,Marcus Aurelius,stoicism,"It is high time for thee to understand the true nature both of the world,",170,it is high time for thee to understand the true nature both of the world,15,0,0.066622252,0,0,0,0,0,0,0,0
425,Meditations,Marcus Aurelius,stoicism,"whereof thou art a part; and of that Lord and Governor of the world, from whom, as a channel from the spring, thou thyself didst flow: and that there is but a certain limit of time appointed unto thee, which if thou shalt not make use of to calm and allay the many distempers of thy soul, it will pass away and thou with it, and never after return.",170,whereof thou art part and of that lord and governor of the world from whom as channel from the spring thou thyself didst flow and that there is but certain limit of time appointed unto thee which if thou shalt not make use of to calm and allay the many distempers of thy soul it will pass away and thou with it and never after return,66,0,0.03029844,0.01514922,0,0.01514922,0.01514922,0.01514922,0.03029844,0.01514922,0.075746099
426,Meditations,Marcus Aurelius,stoicism,Let it be thy earnest and incessant care as a Roman and a man to perform whatsoever,170,let it be thy earnest and incessant care as roman and man to perform whatsoever,15,0,0,0,0,0,0,0,0,0.066622252,0.066622252
427,Meditations,Marcus Aurelius,stoicism,"it is that thou art about, with true and unfeigned gravity, natural affection, freedom and justice: and as for all other cares, and imaginations, how thou mayest ease thy mind of them.",170,it is that thou art about with true and unfeigned gravity natural affection freedom and justice and as for all other cares and imaginations how thou mayest ease thy mind of them,32,0,0.031240237,0,0,0.093720712,0.031240237,0.031240237,0.093720712,0,0.156201187
428,Meditations,Marcus Aurelius,stoicism,"Which thou shalt do; if thou shalt go about every action as thy last action, free from all vanity, all passionate and wilful aberration from reason, and from all hypocrisy, and self love, and dislike of those things, which by the fates or appointment of God have happened unto thee.",170,which thou shalt do if thou shalt go about every action as thy last action free from all vanity all passionate and wilful aberration from reason and from all hypocrisy and self love and dislike of those things which by the fates or appointment of god have happened unto thee,50,0.019996001,0.039992002,0.039992002,0.019996001,0.059988002,0,0,0.039992002,0.079984003,0.099980004
429,Meditations,Marcus Aurelius,stoicism,"Thou seest that those things, which for a man to hold on in a prosperous course, and to live a divine life, are requisite and necessary, are not many, for the gods will require no more of any man, that shall but keep and observe these things.",170,thou seest that those things which for man to hold on in prosperous course and to live divine life are requisite and necessary are not many for the gods will require no more of any man that shall but keep and observe these things,44,0,0,0,0,0.022722109,0,0,0,0,0.022722109
430,Meditations,Marcus Aurelius,stoicism,"Do, soul, do; abuse and contemn thyself; yet a while and the time for thee to respect thyself, will be at an end.",170,do soul do abuse and contemn thyself yet while and the time for thee to respect thyself will be at an end,22,0.045433894,0.090867787,0.045433894,0.045433894,0.045433894,0.045433894,0,0.045433894,0.045433894,0.045433894
431,Meditations,Marcus Aurelius,stoicism,"Every man's happiness depends from himself, but behold thy life is almost at an end, whiles affording thyself no respect, thou dost make thy happiness to consist in the souls, and conceits of other men.",170,every man happiness depends from himself but behold thy life is almost at an end whiles affording thyself no respect thou dost make thy happiness to consist in the souls and conceits of other men,35,0,0.057126535,0,0,0.057126535,0,0,0.028563268,0,0.057126535
432,Meditations,Marcus Aurelius,stoicism,"Why should any of these things that happen externally, so much distract thee?",170,why should any of these things that happen externally so much distract thee,13,0,0.076863951,0,0,0,0,0,0,0.076863951,0
433,Meditations,Marcus Aurelius,stoicism,"Give thyself leisure to learn some good thing, and cease roving and wandering to and fro.",170,give thyself leisure to learn some good thing and cease roving and wandering to and fro,16,0,0.124921924,0,0,0.124921924,0,0.124921924,0.124921924,0,0.187382886
434,Meditations,Marcus Aurelius,stoicism,"Thou must also take heed of another kind of wandering, for they are idle in their actions, who toil and labour in this life, and have no certain scope to which to direct all their motions, and desires.",170,thou must also take heed of another kind of wandering for they are idle in their actions who toil and labour in this life and have no certain scope to which to direct all their motions and desires,38,0,0,0,0,0.026308866,0,0,0.026308866,0,0.026308866
435,Meditations,Marcus Aurelius,stoicism,"For not observing the state of another man's soul, scarce was ever any man known to be unhappy.",170,for not observing the state of another man soul scarce was ever any man known to be unhappy,18,0.055524708,0,0.055524708,0.055524708,0,0.111049417,0,0,0.111049417,0
436,Meditations,Marcus Aurelius,stoicism,"Tell whosoever they be that intend not, and guide not by reason and discretion the motions of their own souls, they must of necessity be unhappy.",170,tell whosoever they be that intend not and guide not by reason and discretion the motions of their own souls they must of necessity be unhappy,26,0.038446751,0.038446751,0.038446751,0,0,0.076893502,0,0.115340254,0.038446751,0.115340254
437,Meditations,Marcus Aurelius,stoicism,These things thou must always have in mind:,170,these things thou must always have in mind,8,0,0,0,0,0,0,0,0,0,0
438,Meditations,Marcus Aurelius,stoicism,"What is the nature of the universe, and what is mine in particular:",170,what is the nature of the universe and what is mine in particular,13,0,0,0,0,0,0,0,0,0,0
439,Meditations,Marcus Aurelius,stoicism,what relation it hath:,170,what relation it hath,4,0,0,0,0,0,0,0,0,0,0
440,Meditations,Marcus Aurelius,stoicism,"what kind of part, of what kind of universe",170,what kind of part of what kind of universe,9,0,0,0,0,0.110987791,0,0,0.110987791,0,0.110987791
441,Meditations,Marcus Aurelius,stoicism,"that there is nobody that can hinder thee, but that thou mayest always both do and speak those things which are agreeable to that nature, whereof thou art a part.",170,that there is nobody that can hinder thee but that thou mayest always both do and speak those things which are agreeable to that nature whereof thou art part,29,0,0.034470872,0,0,0.034470872,0.034470872,0.034470872,0.034470872,0,0.068941744
442,Meditations,Marcus Aurelius,stoicism,"Theophrastus, where he compares sin with sin (as after a vulgar sense such things I grant may be compared:) says well and like a philosopher, that those sins are greater which are committed through lust, than those which are committed through anger.",170,theophrastus where he compares sin with sin as after vulgar sense such things grant may be compared says well and like philosopher that those sins are greater which are committed through lust than those which are committed through anger,39,0.051268905,0.051268905,0.051268905,0.025634453,0.025634453,0.025634453,0,0.076903358,0.102537811,0.128172264
443,Meditations,Marcus Aurelius,stoicism,"For he that is angry seems with a kind of grief and close contraction of himself, to turn away from reason; but he that sins through lust, being overcome by pleasure, doth in his very sin bewray a more impotent, and unmanlike disposition.",170,for he that is angry seems with kind of grief and close contraction of himself to turn away from reason but he that sins through lust being overcome by pleasure doth in his very sin bewray more impotent and unmanlike disposition,41,0.048768593,0.024384297,0.048768593,0.024384297,0.024384297,0.048768593,0,0.024384297,0.121921483,0.048768593
444,Meditations,Marcus Aurelius,stoicism,"Well then and like a philosopher doth he say, that he of the two is the more to be condemned, that sins with pleasure, than he that sins with grief.",170,well then and like philosopher doth he say that he of the two is the more to be condemned that sins with pleasure than he that sins with grief,29,0,0,0,0,0,0.034470872,0,0.034470872,0.034470872,0.034470872
445,Meditations,Marcus Aurelius,stoicism,"For indeed this latter may seem first to have been wronged, and so in some manner through grief thereof to have been forced to be angry, whereas he who through lust doth commit anything, did of himself merely resolve upon that action.",170,for indeed this latter may seem first to have been wronged and so in some manner through grief thereof to have been forced to be angry whereas he who through lust doth commit anything did of himself merely resolve upon that action,42,0.023803856,0.023803856,0.023803856,0.023803856,0,0.023803856,0,0,0.095215425,0.023803856
446,Meditations,Marcus Aurelius,stoicism,"Whatsoever thou dost affect, whatsoever thou dost project, so do, and so project all, as one who, for aught thou knowest,",170,whatsoever thou dost affect whatsoever thou dost project so do and so project all as one who for aught thou knowest,21,0,0,0,0,0,0,0,0,0,0
447,Meditations,Marcus Aurelius,stoicism,may at this very present depart out of this life.,170,may at this very present depart out of this life,10,0,0.1998002,0,0,0.0999001,0.0999001,0.0999001,0.0999001,0,0.0999001
448,Meditations,Marcus Aurelius,stoicism,"And as for death, if there be any gods, it is no grievous thing to leave the society of men.",170,and as for death if there be any gods it is no grievous thing to leave the society of men,20,0.099950025,0.049975012,0.049975012,0.099950025,0,0.149925037,0.099950025,0,0.149925037,0
449,Meditations,Marcus Aurelius,stoicism,"The gods will do thee no hurt, thou mayest be sure.",170,the gods will do thee no hurt thou mayest be sure,11,0.090826521,0,0,0.090826521,0,0.090826521,0,0,0.090826521,0
450,Meditations,Marcus Aurelius,stoicism,"But if it be so that there be no gods, or that they take no care of the world, why should I desire to live in a world void of gods, and of all divine providence?",170,but if it be so that there be no gods or that they take no care of the world why should desire to live in world void of gods and of all divine providence,34,0,0,0,0,0,0,0,0,0,0
451,Meditations,Marcus Aurelius,stoicism,"But gods there be certainly, and they take care for the world; and as for those things which be truly evil, as vice and wickedness, such things they have put in a man's own power, that he might avoid them if he would: and had there been anything besides that had been truly bad and evil, they would have had a care of that also, that a man might have avoided it.",170,but gods there be certainly and they take care for the world and as for those things which be truly evil as vice and wickedness such things they have put in man own power that he might avoid them if he would and had there been anything besides that had been truly bad and evil they would have had care of that also that man might have avoided it,69,0.028981307,0,0.043471961,0.043471961,0,0.028981307,0,0,0.072453268,0
452,Meditations,Marcus Aurelius,stoicism,"But why should that be thought to hurt and prejudice a man's life in this world, which cannot any ways make man himself the better, or the worse in his own person?",170,but why should that be thought to hurt and prejudice man life in this world which cannot any ways make man himself the better or the worse in his own person,31,0.064495324,0.032247662,0,0.064495324,0,0.064495324,0,0,0.096742986,0
